time;Model Root/CTRL_VEH/DriverRequest [%]/Value;Model Root/STATUS_BAT/StateOfCharge [%]/Value
21.400000;50.00;69.79
21.410000;50.00;69.79
21.420000;50.00;69.79
21.430000;50.00;69.79
21.440000;50.00;69.79
21.450000;50.00;69.79
21.460000;50.00;69.79
21.470000;50.00;69.79
21.480000;50.00;69.79
21.490000;50.00;69.79
21.500000;50.00;69.79
21.510000;50.00;69.79
21.520000;50.00;69.79
21.530000;50.00;69.79
21.540000;50.00;69.79
21.550000;50.00;69.79
21.560000;50.00;69.79
21.570000;50.00;69.79
21.580000;50.00;69.79
21.590000;50.00;69.79
21.600000;50.00;69.79
21.610000;50.00;69.79
21.620000;50.00;69.79
21.630000;50.00;69.79
21.640000;50.00;69.79
21.650000;50.00;69.79
21.660000;50.00;69.79
21.670000;50.00;69.79
21.680000;50.00;69.79
21.690000;50.00;69.79
21.700000;50.00;69.79
21.710000;50.00;69.79
21.720000;50.00;69.79
21.730000;50.00;69.79
21.740000;50.00;69.79
21.750000;50.00;69.79
21.760000;50.00;69.79
21.770000;50.00;69.79
21.780000;50.00;69.79
21.790000;50.00;69.79
21.800000;50.00;69.79
21.810000;50.00;69.79
21.820000;50.00;69.79
21.830000;50.00;69.79
21.840000;50.00;69.79
21.850000;50.00;69.79
21.860000;50.00;69.79
21.870000;50.00;69.79
21.880000;50.00;69.79
21.890000;50.00;69.79
21.900000;50.00;69.79
21.910000;50.00;69.79
21.920000;50.00;69.79
21.930000;50.00;69.79
21.940000;50.00;69.79
21.950000;50.00;69.79
21.960000;50.00;69.79
21.970000;50.00;69.79
21.980000;50.00;69.79
21.990000;50.00;69.79
22.000000;50.00;69.79
22.010000;50.00;69.79
22.020000;50.00;69.79
22.030000;50.00;69.79
22.040000;50.00;69.79
22.050000;50.00;69.79
22.060000;50.00;69.79
22.070000;50.00;69.79
22.080000;50.00;69.79
22.090000;50.00;69.79
22.100000;50.00;69.79
22.110000;50.00;69.79
22.120000;50.00;69.79
22.130000;50.00;69.79
22.140000;50.00;69.79
22.150000;50.00;69.78
22.160000;50.00;69.78
22.170000;50.00;69.78
22.180000;50.00;69.78
22.190000;50.00;69.78
22.200000;50.00;69.78
22.210000;50.00;69.78
22.220000;50.00;69.78
22.230000;50.00;69.78
22.240000;50.00;69.78
22.250000;50.00;69.78
22.260000;50.00;69.78
22.270000;50.00;69.78
22.280000;50.00;69.78
22.290000;50.00;69.78
22.300000;50.00;69.78
22.310000;50.00;69.78
22.320000;50.00;69.78
22.330000;50.00;69.78
22.340000;50.00;69.78
22.350000;50.00;69.78
22.360000;50.00;69.78
22.370000;50.00;69.78
22.380000;50.00;69.78
22.390000;50.00;69.78
22.400000;50.00;69.78
22.410000;50.00;69.78
22.420000;50.00;69.78
22.430000;50.00;69.78
22.440000;50.00;69.78
22.450000;50.00;69.78
22.460000;50.00;69.78
22.470000;50.00;69.78
22.480000;50.00;69.78
22.490000;50.00;69.78
22.500000;50.00;69.78
22.510000;50.00;69.78
22.520000;50.00;69.78
22.530000;50.00;69.78
22.540000;50.00;69.78
22.550000;50.00;69.78
22.560000;50.00;69.78
22.570000;50.00;69.78
22.580000;50.00;69.78
22.590000;50.00;69.78
22.600000;50.00;69.78
22.610000;50.00;69.78
22.620000;50.00;69.78
22.630000;50.00;69.78
22.640000;50.00;69.78
22.650000;50.00;69.78
22.660000;50.00;69.78
22.670000;50.00;69.78
22.680000;50.00;69.78
22.690000;50.00;69.78
22.700000;50.00;69.78
22.710000;50.00;69.78
22.720000;50.00;69.78
22.730000;50.00;69.78
22.740000;50.00;69.78
22.750000;50.00;69.78
22.760000;50.00;69.78
22.770000;50.00;69.78
22.780000;50.00;69.78
22.790000;50.00;69.78
22.800000;50.00;69.78
22.810000;50.00;69.78
22.820000;50.00;69.78
22.830000;50.00;69.78
22.840000;50.00;69.78
22.850000;50.00;69.78
22.860000;50.00;69.78
22.870000;50.00;69.78
22.880000;50.00;69.78
22.890000;50.00;69.78
22.900000;50.00;69.78
22.910000;50.00;69.78
22.920000;50.00;69.78
22.930000;50.00;69.77
22.940000;50.00;69.77
22.950000;50.00;69.77
22.960000;50.00;69.77
22.970000;50.00;69.77
22.980000;50.00;69.77
22.990000;50.00;69.77
23.000000;50.00;69.77
23.010000;50.00;69.77
23.020000;50.00;69.77
23.030000;50.00;69.77
23.040000;50.00;69.77
23.050000;50.00;69.77
23.060000;50.00;69.77
23.070000;50.00;69.77
23.080000;50.00;69.77
23.090000;50.00;69.77
23.100000;50.00;69.77
23.110000;50.00;69.77
23.120000;50.00;69.77
23.130000;50.00;69.77
23.140000;50.00;69.77
23.150000;50.00;69.77
23.160000;50.00;69.77
23.170000;50.00;69.77
23.180000;50.00;69.77
23.190000;50.00;69.77
23.200000;50.00;69.77
23.210000;50.00;69.77
23.220000;50.00;69.77
23.230000;50.00;69.77
23.240000;50.00;69.77
23.250000;50.00;69.77
23.260000;50.00;69.77
23.270000;50.00;69.77
23.280000;50.00;69.77
23.290000;50.00;69.77
23.300000;50.00;69.77
23.310000;50.00;69.77
23.320000;50.00;69.77
23.330000;50.00;69.77
23.340000;50.00;69.77
23.350000;50.00;69.77
23.360000;50.00;69.77
23.370000;50.00;69.77
23.380000;50.00;69.77
23.390000;50.00;69.77
23.400000;50.00;69.77
23.410000;50.00;69.77
23.420000;50.00;69.77
23.430000;50.00;69.77
23.440000;50.00;69.77
23.450000;50.00;69.77
23.460000;50.00;69.77
23.470000;50.00;69.77
23.480000;50.00;69.77
23.490000;50.00;69.77
23.500000;50.00;69.77
23.510000;50.00;69.77
23.520000;50.00;69.77
23.530000;50.00;69.77
23.540000;50.00;69.77
23.550000;50.00;69.77
23.560000;50.00;69.77
23.570000;50.00;69.77
23.580000;50.00;69.77
23.590000;50.00;69.77
23.600000;50.00;69.77
23.610000;50.00;69.77
23.620000;50.00;69.77
23.630000;50.00;69.77
23.640000;50.00;69.77
23.650000;50.00;69.77
23.660000;50.00;69.77
23.670000;50.00;69.77
23.680000;50.00;69.77
23.690000;50.00;69.77
23.700000;50.00;69.76
23.710000;50.00;69.76
23.720000;50.00;69.76
23.730000;50.00;69.76
23.740000;50.00;69.76
23.750000;50.00;69.76
23.760000;50.00;69.76
23.770000;50.00;69.76
23.780000;50.00;69.76
23.790000;50.00;69.76
23.800000;50.00;69.76
23.810000;50.00;69.76
23.820000;50.00;69.76
23.830000;50.00;69.76
23.840000;50.00;69.76
23.850000;50.00;69.76
23.860000;50.00;69.76
23.870000;50.00;69.76
23.880000;50.00;69.76
23.890000;50.00;69.76
23.900000;50.00;69.76
23.910000;50.00;69.76
23.920000;50.00;69.76
23.930000;50.00;69.76
23.940000;50.00;69.76
23.950000;50.00;69.76
23.960000;50.00;69.76
23.970000;50.00;69.76
23.980000;50.00;69.76
23.990000;50.00;69.76
24.000000;50.00;69.76
24.010000;50.00;69.76
24.020000;50.00;69.76
24.030000;50.00;69.76
24.040000;50.00;69.76
24.050000;50.00;69.76
24.060000;50.00;69.76
24.070000;50.00;69.76
24.080000;50.00;69.76
24.090000;50.00;69.76
24.100000;50.00;69.76
24.110000;50.00;69.76
24.120000;50.00;69.76
24.130000;50.00;69.76
24.140000;50.00;69.76
24.150000;50.00;69.76
24.160000;50.00;69.76
24.170000;50.00;69.76
24.180000;50.00;69.76
24.190000;50.00;69.76
24.200000;50.00;69.76
24.210000;50.00;69.76
24.220000;50.00;69.76
24.230000;50.00;69.76
24.240000;50.00;69.76
24.250000;50.00;69.76
24.260000;50.00;69.76
24.270000;50.00;69.76
24.280000;50.00;69.76
24.290000;50.00;69.76
24.300000;50.00;69.76
24.310000;50.00;69.76
24.320000;50.00;69.76
24.330000;50.00;69.76
24.340000;50.00;69.76
24.350000;50.00;69.76
24.360000;50.00;69.76
24.370000;50.00;69.76
24.380000;50.00;69.76
24.390000;50.00;69.76
24.400000;50.00;69.76
24.410000;50.00;69.76
24.420000;50.00;69.76
24.430000;50.00;69.76
24.440000;50.00;69.76
24.450000;50.00;69.76
24.460000;50.00;69.75
24.470000;50.00;69.75
24.480000;50.00;69.75
24.490000;50.00;69.75
24.500000;50.00;69.75
24.510000;50.00;69.75
24.520000;50.00;69.75
24.530000;50.00;69.75
24.540000;50.00;69.75
24.550000;50.00;69.75
24.560000;50.00;69.75
24.570000;50.00;69.75
24.580000;50.00;69.75
24.590000;50.00;69.75
24.600000;50.00;69.75
24.610000;50.00;69.75
24.620000;50.00;69.75
24.630000;50.00;69.75
24.640000;50.00;69.75
24.650000;50.00;69.75
24.660000;50.00;69.75
24.670000;50.00;69.75
24.680000;50.00;69.75
24.690000;50.00;69.75
24.700000;50.00;69.75
24.710000;50.00;69.75
24.720000;50.00;69.75
24.730000;50.00;69.75
24.740000;50.00;69.75
24.750000;50.00;69.75
24.760000;50.00;69.75
24.770000;50.00;69.75
24.780000;50.00;69.75
24.790000;50.00;69.75
24.800000;50.00;69.75
24.810000;50.00;69.75
24.820000;50.00;69.75
24.830000;50.00;69.75
24.840000;50.00;69.75
24.850000;50.00;69.75
24.860000;50.00;69.75
24.870000;50.00;69.75
24.880000;50.00;69.75
24.890000;50.00;69.75
24.900000;50.00;69.75
24.910000;50.00;69.75
24.920000;50.00;69.75
24.930000;50.00;69.75
24.940000;50.00;69.75
24.950000;50.00;69.75
24.960000;50.00;69.75
24.970000;50.00;69.75
24.980000;50.00;69.75
24.990000;50.00;69.75
25.000000;50.00;69.75
25.010000;50.00;69.75
25.020000;50.00;69.75
25.030000;50.00;69.75
25.040000;50.00;69.75
25.050000;50.00;69.75
25.060000;50.00;69.75
25.070000;50.00;69.75
25.080000;50.00;69.75
25.090000;50.00;69.75
25.100000;50.00;69.75
25.110000;50.00;69.75
25.120000;50.00;69.75
25.130000;50.00;69.75
25.140000;50.00;69.75
25.150000;50.00;69.75
25.160000;50.00;69.75
25.170000;50.00;69.75
25.180000;50.00;69.75
25.190000;50.00;69.75
25.200000;50.00;69.75
25.210000;50.00;69.75
25.220000;50.00;69.74
25.230000;50.00;69.74
25.240000;50.00;69.74
25.250000;50.00;69.74
25.260000;50.00;69.74
25.270000;50.00;69.74
25.280000;50.00;69.74
25.290000;50.00;69.74
25.300000;50.00;69.74
25.310000;50.00;69.74
25.320000;50.00;69.74
25.330000;50.00;69.74
25.340000;50.00;69.74
25.350000;50.00;69.74
25.360000;50.00;69.74
25.370000;50.00;69.74
25.380000;50.00;69.74
25.390000;50.00;69.74
25.400000;50.00;69.74
25.410000;50.00;69.74
25.420000;50.00;69.74
25.430000;50.00;69.74
25.440000;50.00;69.74
25.450000;50.00;69.74
25.460000;50.00;69.74
25.470000;50.00;69.74
25.480000;50.00;69.74
25.490000;50.00;69.74
25.500000;50.00;69.74
25.510000;50.00;69.74
25.520000;50.00;69.74
25.530000;50.00;69.74
25.540000;50.00;69.74
25.550000;50.00;69.74
25.560000;50.00;69.74
25.570000;50.00;69.74
25.580000;50.00;69.74
25.590000;50.00;69.74
25.600000;50.00;69.74
25.610000;50.00;69.74
25.620000;50.00;69.74
25.630000;50.00;69.74
25.640000;50.00;69.74
25.650000;50.00;69.74
25.660000;50.00;69.74
25.670000;50.00;69.74
25.680000;50.00;69.74
25.690000;50.00;69.74
25.700000;50.00;69.74
25.710000;50.00;69.74
25.720000;50.00;69.74
25.730000;50.00;69.74
25.740000;50.00;69.74
25.750000;50.00;69.74
25.760000;50.00;69.74
25.770000;50.00;69.74
25.780000;50.00;69.74
25.790000;50.00;69.74
25.800000;50.00;69.74
25.810000;50.00;69.74
25.820000;50.00;69.74
25.830000;50.00;69.74
25.840000;50.00;69.74
25.850000;50.00;69.74
25.860000;50.00;69.74
25.870000;50.00;69.74
25.880000;50.00;69.74
25.890000;50.00;69.74
25.900000;50.00;69.74
25.910000;50.00;69.74
25.920000;50.00;69.74
25.930000;50.00;69.74
25.940000;50.00;69.74
25.950000;50.00;69.74
25.960000;50.00;69.74
25.970000;50.00;69.73
25.980000;50.00;69.73
25.990000;50.00;69.73
26.000000;50.00;69.73
26.010000;50.00;69.73
26.020000;50.00;69.73
26.030000;50.00;69.73
26.040000;50.00;69.73
26.050000;50.00;69.73
26.060000;50.00;69.73
26.070000;50.00;69.73
26.080000;50.00;69.73
26.090000;50.00;69.73
26.100000;50.00;69.73
26.110000;50.00;69.73
26.120000;50.00;69.73
26.130000;50.00;69.73
26.140000;50.00;69.73
26.150000;50.00;69.73
26.160000;50.00;69.73
26.170000;50.00;69.73
26.180000;50.00;69.73
26.190000;50.00;69.73
26.200000;50.00;69.73
26.210000;50.00;69.73
26.220000;50.00;69.73
26.230000;50.00;69.73
26.240000;50.00;69.73
26.250000;50.00;69.73
26.260000;50.00;69.73
26.270000;50.00;69.73
26.280000;50.00;69.73
26.290000;50.00;69.73
26.300000;50.00;69.73
26.310000;50.00;69.73
26.320000;50.00;69.73
26.330000;50.00;69.73
26.340000;50.00;69.73
26.350000;50.00;69.73
26.360000;50.00;69.73
26.370000;50.00;69.73
26.380000;50.00;69.73
26.390000;50.00;69.73
26.400000;50.00;69.73
26.410000;50.00;69.73
26.420000;50.00;69.73
26.430000;50.00;69.73
26.440000;50.00;69.73
26.450000;50.00;69.73
26.460000;50.00;69.73
26.470000;50.00;69.73
26.480000;50.00;69.73
26.490000;50.00;69.73
26.500000;50.00;69.73
26.510000;50.00;69.73
26.520000;50.00;69.73
26.530000;50.00;69.73
26.540000;50.00;69.73
26.550000;50.00;69.73
26.560000;50.00;69.73
26.570000;50.00;69.73
26.580000;50.00;69.73
26.590000;50.00;69.73
26.600000;50.00;69.73
26.610000;50.00;69.73
26.620000;50.00;69.73
26.630000;50.00;69.73
26.640000;50.00;69.73
26.650000;50.00;69.73
26.660000;50.00;69.73
26.670000;50.00;69.73
26.680000;50.00;69.73
26.690000;50.00;69.73
26.700000;50.00;69.73
26.710000;50.00;69.73
26.720000;50.00;69.72
26.730000;50.00;69.72
26.740000;50.00;69.72
26.750000;50.00;69.72
26.760000;50.00;69.72
26.770000;50.00;69.72
26.780000;50.00;69.72
26.790000;50.00;69.72
26.800000;50.00;69.72
26.810000;50.00;69.72
26.820000;50.00;69.72
26.830000;50.00;69.72
26.840000;50.00;69.72
26.850000;50.00;69.72
26.860000;50.00;69.72
26.870000;50.00;69.72
26.880000;50.00;69.72
26.890000;50.00;69.72
26.900000;50.00;69.72
26.910000;50.00;69.72
26.920000;50.00;69.72
26.930000;50.00;69.72
26.940000;50.00;69.72
26.950000;50.00;69.72
26.960000;50.00;69.72
26.970000;50.00;69.72
26.980000;50.00;69.72
26.990000;50.00;69.72
27.000000;50.00;69.72
27.010000;50.00;69.72
27.020000;50.00;69.72
27.030000;50.00;69.72
27.040000;50.00;69.72
27.050000;50.00;69.72
27.060000;50.00;69.72
27.070000;50.00;69.72
27.080000;50.00;69.72
27.090000;50.00;69.72
27.100000;50.00;69.72
27.110000;50.00;69.72
27.120000;50.00;69.72
27.130000;50.00;69.72
27.140000;50.00;69.72
27.150000;50.00;69.72
27.160000;50.00;69.72
27.170000;50.00;69.72
27.180000;50.00;69.72
27.190000;50.00;69.72
27.200000;50.00;69.72
27.210000;50.00;69.72
27.220000;50.00;69.72
27.230000;50.00;69.72
27.240000;50.00;69.72
27.250000;50.00;69.72
27.260000;50.00;69.72
27.270000;50.00;69.72
27.280000;50.00;69.72
27.290000;50.00;69.72
27.300000;50.00;69.72
27.310000;50.00;69.72
27.320000;50.00;69.72
27.330000;50.00;69.72
27.340000;50.00;69.72
27.350000;50.00;69.72
27.360000;50.00;69.72
27.370000;50.00;69.72
27.380000;50.00;69.72
27.390000;50.00;69.72
27.400000;50.00;69.72
27.410000;50.00;69.72
27.420000;50.00;69.72
27.430000;50.00;69.72
27.440000;50.00;69.72
27.450000;50.00;69.72
27.460000;50.00;69.71
27.470000;50.00;69.71
27.480000;50.00;69.71
27.490000;50.00;69.71
27.500000;50.00;69.71
27.510000;50.00;69.71
27.520000;50.00;69.71
27.530000;50.00;69.71
27.540000;50.00;69.71
27.550000;50.00;69.71
27.560000;50.00;69.71
27.570000;50.00;69.71
27.580000;50.00;69.71
27.590000;50.00;69.71
27.600000;50.00;69.71
27.610000;50.00;69.71
27.620000;50.00;69.71
27.630000;50.00;69.71
27.640000;50.00;69.71
27.650000;50.00;69.71
27.660000;50.00;69.71
27.670000;50.00;69.71
27.680000;50.00;69.71
27.690000;50.00;69.71
27.700000;50.00;69.71
27.710000;50.00;69.71
27.720000;50.00;69.71
27.730000;50.00;69.71
27.740000;50.00;69.71
27.750000;50.00;69.71
27.760000;50.00;69.71
27.770000;50.00;69.71
27.780000;50.00;69.71
27.790000;50.00;69.71
27.800000;50.00;69.71
27.810000;50.00;69.71
27.820000;50.00;69.71
27.830000;50.00;69.71
27.840000;50.00;69.71
27.850000;50.00;69.71
27.860000;50.00;69.71
27.870000;50.00;69.71
27.880000;50.00;69.71
27.890000;50.00;69.71
27.900000;50.00;69.71
27.910000;50.00;69.71
27.920000;50.00;69.71
27.930000;50.00;69.71
27.940000;50.00;69.71
27.950000;50.00;69.71
27.960000;50.00;69.71
27.970000;50.00;69.71
27.980000;50.00;69.71
27.990000;50.00;69.71
28.000000;50.00;69.71
28.010000;50.00;69.71
28.020000;50.00;69.71
28.030000;50.00;69.71
28.040000;50.00;69.71
28.050000;50.00;69.71
28.060000;50.00;69.71
28.070000;50.00;69.71
28.080000;50.00;69.71
28.090000;50.00;69.71
28.100000;50.00;69.71
28.110000;50.00;69.71
28.120000;50.00;69.71
28.130000;50.00;69.71
28.140000;50.00;69.71
28.150000;50.00;69.71
28.160000;50.00;69.71
28.170000;50.00;69.71
28.180000;50.00;69.71
28.190000;50.00;69.70
28.200000;50.00;69.70
28.210000;50.00;69.70
28.220000;50.00;69.70
28.230000;50.00;69.70
28.240000;50.00;69.70
28.250000;50.00;69.70
28.260000;50.00;69.70
28.270000;50.00;69.70
28.280000;50.00;69.70
28.290000;50.00;69.70
28.300000;50.00;69.70
28.310000;50.00;69.70
28.320000;50.00;69.70
28.330000;50.00;69.70
28.340000;50.00;69.70
28.350000;50.00;69.70
28.360000;50.00;69.70
28.370000;50.00;69.70
28.380000;50.00;69.70
28.390000;50.00;69.70
28.400000;50.00;69.70
28.410000;50.00;69.70
28.420000;50.00;69.70
28.430000;50.00;69.70
28.440000;50.00;69.70
28.450000;50.00;69.70
28.460000;50.00;69.70
28.470000;50.00;69.70
28.480000;50.00;69.70
28.490000;50.00;69.70
28.500000;50.00;69.70
28.510000;50.00;69.70
28.520000;50.00;69.70
28.530000;50.00;69.70
28.540000;50.00;69.70
28.550000;50.00;69.70
28.560000;50.00;69.70
28.570000;50.00;69.70
28.580000;50.00;69.70
28.590000;50.00;69.70
28.600000;50.00;69.70
28.610000;50.00;69.70
28.620000;50.00;69.70
28.630000;50.00;69.70
28.640000;50.00;69.70
28.650000;50.00;69.70
28.660000;50.00;69.70
28.670000;50.00;69.70
28.680000;50.00;69.70
28.690000;50.00;69.70
28.700000;50.00;69.70
28.710000;50.00;69.70
28.720000;50.00;69.70
28.730000;50.00;69.70
28.740000;50.00;69.70
28.750000;50.00;69.70
28.760000;50.00;69.70
28.770000;50.00;69.70
28.780000;50.00;69.70
28.790000;50.00;69.70
28.800000;50.00;69.70
28.810000;50.00;69.70
28.820000;50.00;69.70
28.830000;50.00;69.70
28.840000;50.00;69.70
28.850000;50.00;69.70
28.860000;50.00;69.70
28.870000;50.00;69.70
28.880000;50.00;69.70
28.890000;50.00;69.70
28.900000;50.00;69.70
28.910000;50.00;69.70
28.920000;50.00;69.69
28.930000;50.00;69.69
28.940000;50.00;69.69
28.950000;50.00;69.69
28.960000;50.00;69.69
28.970000;50.00;69.69
28.980000;50.00;69.69
28.990000;50.00;69.69
29.000000;50.00;69.69
29.010000;50.00;69.69
29.020000;50.00;69.69
29.030000;50.00;69.69
29.040000;50.00;69.69
29.050000;50.00;69.69
29.060000;50.00;69.69
29.070000;50.00;69.69
29.080000;50.00;69.69
29.090000;50.00;69.69
29.100000;50.00;69.69
29.110000;50.00;69.69
29.120000;50.00;69.69
29.130000;50.00;69.69
29.140000;50.00;69.69
29.150000;50.00;69.69
29.160000;50.00;69.69
29.170000;50.00;69.69
29.180000;50.00;69.69
29.190000;50.00;69.69
29.200000;50.00;69.69
29.210000;50.00;69.69
29.220000;50.00;69.69
29.230000;50.00;69.69
29.240000;50.00;69.69
29.250000;50.00;69.69
29.260000;50.00;69.69
29.270000;50.00;69.69
29.280000;50.00;69.69
29.290000;50.00;69.69
29.300000;50.00;69.69
29.310000;50.00;69.69
29.320000;50.00;69.69
29.330000;50.00;69.69
29.340000;50.00;69.69
29.350000;50.00;69.69
29.360000;50.00;69.69
29.370000;50.00;69.69
29.380000;50.00;69.69
29.390000;50.00;69.69
29.400000;50.00;69.69
29.410000;50.00;69.69
29.420000;50.00;69.69
29.430000;50.00;69.69
29.440000;50.00;69.69
29.450000;50.00;69.69
29.460000;50.00;69.69
29.470000;50.00;69.69
29.480000;50.00;69.69
29.490000;50.00;69.69
29.500000;50.00;69.69
29.510000;50.00;69.69
29.520000;50.00;69.69
29.530000;50.00;69.69
29.540000;50.00;69.69
29.550000;50.00;69.69
29.560000;50.00;69.69
29.570000;50.00;69.69
29.580000;50.00;69.69
29.590000;50.00;69.69
29.600000;50.00;69.69
29.610000;50.00;69.69
29.620000;50.00;69.69
29.630000;50.00;69.69
29.640000;50.00;69.68
29.650000;50.00;69.68
29.660000;50.00;69.68
29.670000;50.00;69.68
29.680000;50.00;69.68
29.690000;50.00;69.68
29.700000;50.00;69.68
29.710000;50.00;69.68
29.720000;50.00;69.68
29.730000;50.00;69.68
29.740000;50.00;69.68
29.750000;50.00;69.68
29.760000;50.00;69.68
29.770000;50.00;69.68
29.780000;50.00;69.68
29.790000;50.00;69.68
29.800000;50.00;69.68
29.810000;50.00;69.68
29.820000;50.00;69.68
29.830000;50.00;69.68
29.840000;50.00;69.68
29.850000;50.00;69.68
29.860000;50.00;69.68
29.870000;50.00;69.68
29.880000;50.00;69.68
29.890000;50.00;69.68
29.900000;50.00;69.68
29.910000;50.00;69.68
29.920000;50.00;69.68
29.930000;50.00;69.68
29.940000;50.00;69.68
29.950000;50.00;69.68
29.960000;50.00;69.68
29.970000;50.00;69.68
29.980000;50.00;69.68
29.990000;50.00;69.68
30.000000;50.00;69.68
30.010000;50.00;69.68
30.020000;50.00;69.68
30.030000;50.00;69.68
30.040000;50.00;69.68
30.050000;50.00;69.68
30.060000;50.00;69.68
30.070000;50.00;69.68
30.080000;50.00;69.68
30.090000;50.00;69.68
30.100000;50.00;69.68
30.110000;50.00;69.68
30.120000;50.00;69.68
30.130000;50.00;69.68
30.140000;50.00;69.68
30.150000;50.00;69.68
30.160000;50.00;69.68
30.170000;50.00;69.68
30.180000;50.00;69.68
30.190000;50.00;69.68
30.200000;50.00;69.68
30.210000;50.00;69.68
30.220000;50.00;69.68
30.230000;50.00;69.68
30.240000;50.00;69.68
30.250000;50.00;69.68
30.260000;50.00;69.68
30.270000;50.00;69.68
30.280000;50.00;69.68
30.290000;50.00;69.68
30.300000;50.00;69.68
30.310000;50.00;69.68
30.320000;50.00;69.68
30.330000;50.00;69.68
30.340000;50.00;69.68
30.350000;50.00;69.68
30.360000;50.00;69.67
30.370000;50.00;69.67
30.380000;50.00;69.67
30.390000;50.00;69.67
30.400000;50.00;69.67
30.410000;50.00;69.67
30.420000;50.00;69.67
30.430000;50.00;69.67
30.440000;50.00;69.67
30.450000;50.00;69.67
30.460000;50.00;69.67
30.470000;50.00;69.67
30.480000;50.00;69.67
30.490000;50.00;69.67
30.500000;50.00;69.67
30.510000;50.00;69.67
30.520000;50.00;69.67
30.530000;50.00;69.67
30.540000;50.00;69.67
30.550000;50.00;69.67
30.560000;50.00;69.67
30.570000;50.00;69.67
30.580000;50.00;69.67
30.590000;50.00;69.67
30.600000;50.00;69.67
30.610000;50.00;69.67
30.620000;50.00;69.67
30.630000;50.00;69.67
30.640000;50.00;69.67
30.650000;50.00;69.67
30.660000;50.00;69.67
30.670000;50.00;69.67
30.680000;50.00;69.67
30.690000;50.00;69.67
30.700000;50.00;69.67
30.710000;50.00;69.67
30.720000;50.00;69.67
30.730000;50.00;69.67
30.740000;50.00;69.67
30.750000;50.00;69.67
30.760000;50.00;69.67
30.770000;50.00;69.67
30.780000;50.00;69.67
30.790000;50.00;69.67
30.800000;50.00;69.67
30.810000;50.00;69.67
30.820000;50.00;69.67
30.830000;50.00;69.67
30.840000;50.00;69.67
30.850000;50.00;69.67
30.860000;50.00;69.67
30.870000;50.00;69.67
30.880000;50.00;69.67
30.890000;50.00;69.67
30.900000;50.00;69.67
30.910000;50.00;69.67
30.920000;50.00;69.67
30.930000;50.00;69.67
30.940000;50.00;69.67
30.950000;50.00;69.67
30.960000;50.00;69.67
30.970000;50.00;69.67
30.980000;50.00;69.67
30.990000;50.00;69.67
31.000000;50.00;69.67
31.010000;50.00;69.67
31.020000;50.00;69.67
31.030000;50.00;69.67
31.040000;50.00;69.67
31.050000;50.00;69.67
31.060000;50.00;69.67
31.070000;50.00;69.66
31.080000;50.00;69.66
31.090000;50.00;69.66
31.100000;50.00;69.66
31.110000;50.00;69.66
31.120000;50.00;69.66
31.130000;50.00;69.66
31.140000;50.00;69.66
31.150000;50.00;69.66
31.160000;50.00;69.66
31.170000;50.00;69.66
31.180000;50.00;69.66
31.190000;50.00;69.66
31.200000;50.00;69.66
31.210000;50.00;69.66
31.220000;50.00;69.66
31.230000;50.00;69.66
31.240000;50.00;69.66
31.250000;50.00;69.66
31.260000;50.00;69.66
31.270000;50.00;69.66
31.280000;50.00;69.66
31.290000;50.00;69.66
31.300000;50.00;69.66
31.310000;50.00;69.66
31.320000;50.00;69.66
31.330000;50.00;69.66
31.340000;50.00;69.66
31.350000;50.00;69.66
31.360000;50.00;69.66
31.370000;50.00;69.66
31.380000;50.00;69.66
31.390000;50.00;69.66
31.400000;50.00;69.66
31.410000;50.00;69.66
31.420000;50.00;69.66
31.430000;50.00;69.66
31.440000;50.00;69.66
31.450000;50.00;69.66
31.460000;50.00;69.66
31.470000;50.00;69.66
31.480000;50.00;69.66
31.490000;50.00;69.66
31.500000;50.00;69.66
31.510000;50.00;69.66
31.520000;50.00;69.66
31.530000;50.00;69.66
31.540000;50.00;69.66
31.550000;50.00;69.66
31.560000;50.00;69.66
31.570000;50.00;69.66
31.580000;50.00;69.66
31.590000;50.00;69.66
31.600000;50.00;69.66
31.610000;50.00;69.66
31.620000;50.00;69.66
31.630000;50.00;69.66
31.640000;50.00;69.66
31.650000;50.00;69.66
31.660000;50.00;69.66
31.670000;50.00;69.66
31.680000;50.00;69.66
31.690000;50.00;69.66
31.700000;50.00;69.66
31.710000;50.00;69.66
31.720000;50.00;69.66
31.730000;50.00;69.66
31.740000;50.00;69.66
31.750000;50.00;69.66
31.760000;50.00;69.66
31.770000;50.00;69.65
31.780000;50.00;69.65
31.790000;50.00;69.65
31.800000;50.00;69.65
31.810000;50.00;69.65
31.820000;50.00;69.65
31.830000;50.00;69.65
31.840000;50.00;69.65
31.850000;50.00;69.65
31.860000;50.00;69.65
31.870000;50.00;69.65
31.880000;50.00;69.65
31.890000;50.00;69.65
31.900000;50.00;69.65
31.910000;50.00;69.65
31.920000;50.00;69.65
31.930000;50.00;69.65
31.940000;50.00;69.65
31.950000;50.00;69.65
31.960000;50.00;69.65
31.970000;50.00;69.65
31.980000;50.00;69.65
31.990000;50.00;69.65
32.000000;50.00;69.65
32.010000;50.00;69.65
32.020000;50.00;69.65
32.030000;50.00;69.65
32.040000;50.00;69.65
32.050000;50.00;69.65
32.060000;50.00;69.65
32.070000;50.00;69.65
32.080000;50.00;69.65
32.090000;50.00;69.65
32.100000;50.00;69.65
32.110000;50.00;69.65
